label	body_text	body_text_nostop
ham	Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life	['keep', 'safe', 'need', 'miss', 'already', 'envy', 'everyone', 'sees', 'real', 'life']
ham	New car and house for my parents.:)i have only new job in hand:)	['new', 'car', 'house', 'parentsi', 'new', 'job', 'hand']
ham	I'm so in love with you. I'm excited each day i spend with you. You make me so happy.	['im', 'love', 'im', 'excited', 'day', 'spend', 'make', 'happy']
spam	-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468	['pls', 'stop', 'bootydelious', '32f', 'inviting', 'friend', 'reply', 'yes434', 'no434', 'see', 'wwwsmsacubootydelious', 'stop', 'send', 'stop', 'frnd', '62468']
spam	BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu	['bangbabes', 'ur', 'order', 'way', 'u', 'receive', 'service', 'msg', '2', 'download', 'ur', 'content', 'u', 'goto', 'wap', 'bangb', 'tv', 'ur', 'mobile', 'internetservice', 'menu']
ham	I place all ur points on e cultures module already.	['place', 'ur', 'points', 'e', 'cultures', 'module', 'already']
spam	URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only	['urgent', 'trying', 'contact', 'last', 'weekends', 'draw', 'shows', '900', 'prize', 'guaranteed', 'call', '09061701939', 'claim', 'code', 's89', 'valid', '12hrs']
ham	Hi frnd, which is best way to avoid missunderstding wit our beloved one's?	['hi', 'frnd', 'best', 'way', 'avoid', 'missunderstding', 'wit', 'beloved', 'ones']
ham	Great escape. I fancy the bridge but needs her lager. See you tomo 	['great', 'escape', 'fancy', 'bridge', 'needs', 'lager', 'see', 'tomo', '']
ham	Yes :)it completely in out of form:)clark also utter waste.	['yes', 'completely', 'formclark', 'also', 'utter', 'waste']
ham	Sir, I need AXIS BANK account no and bank address.	['sir', 'need', 'axis', 'bank', 'account', 'bank', 'address']
ham	Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... 	['hmmm', 'thk', 'sure', 'got', 'time', 'hop', 'ard', 'ya', 'go', '4', 'free', 'abt', 'muz', 'call', 'u', 'discuss', 'liao', '']
ham	What time you coming down later? 	['time', 'coming', 'later', '']
ham	Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... 	['bloody', 'hell', 'cant', 'believe', 'forgot', 'surname', 'mr', 'ill', 'give', 'u', 'clue', 'spanish', 'begins', '']
ham	Well, i'm gonna finish my bath now. Have a good...fine night.	['well', 'im', 'gonna', 'finish', 'bath', 'goodfine', 'night']
ham	Let me know when you've got the money so carlos can make the call	['let', 'know', 'youve', 'got', 'money', 'carlos', 'make', 'call']
ham	U still going to the mall?	['u', 'still', 'going', 'mall']
ham	Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth	['turns', 'friends', 'staying', 'whole', 'show', 'wont', 'back', 'til', 'ltgt', 'feel', 'free', 'go', 'ahead', 'smoke', 'ltgt', 'worth']
ham	Text her. If she doesnt reply let me know so i can have her log in	['text', 'doesnt', 'reply', 'let', 'know', 'log']
ham	Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.	['hi', 'spoke', 'maneesha', 'v', 'wed', 'like', 'know', 'satisfied', 'experience', 'reply', 'toll', 'free', 'yes']
ham	You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend	['lifted', 'hopes', 'offer', 'money', 'need', 'especially', 'end', 'month', 'approaches', 'hurts', 'studying', 'anyways', 'gr8', 'weekend']
ham	Lol no. U can trust me.	['lol', 'u', 'trust']
ham	ok. I am a gentleman and will treat you with dignity and respect.	['ok', 'gentleman', 'treat', 'dignity', 'respect']
ham	He will, you guys close?	['guys', 'close']
ham	Going on nothing great.bye	['going', 'nothing', 'greatbye']
ham	Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?	['hello', 'handsome', 'finding', 'job', 'lazy', 'working', 'towards', 'getting', 'back', 'net', 'mummy', 'wheres', 'boytoy', 'miss', '']
ham	Haha awesome, be there in a minute	['haha', 'awesome', 'minute']
spam	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!	['please', 'call', 'customer', 'service', 'representative', 'freephone', '0808', '145', '4742', '9am11pm', 'guaranteed', '1000', 'cash', '5000', 'prize']
ham	Have you got Xmas radio times. If not i will get it now	['got', 'xmas', 'radio', 'times', 'get']
ham	I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...	['jus', 'reached', 'home', 'go', 'bathe', 'first', 'sis', 'using', 'net', 'tell', 'u', 'finishes', 'k']
spam	Are you unique enough? Find out from 30th August. www.areyouunique.co.uk	['unique', 'enough', 'find', '30th', 'august', 'wwwareyouuniquecouk']
ham	I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|	['im', 'sorry', 'ive', 'joined', 'league', 'people', 'dont', 'keep', 'touch', 'mean', 'great', 'deal', 'friend', 'times', 'even', 'great', 'personal', 'cost', 'great', 'week']
ham	Hi :)finally i completed the course:)	['hi', 'finally', 'completed', 'course']
ham	It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.	['stop', 'however', 'suggest', 'stays', 'someone', 'able', 'give', 'ors', 'every', 'stool']
ham	How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day	['hope', 'youve', 'settled', 'new', 'school', 'year', 'wishin', 'gr8', 'day']
ham	Gud mrng dear hav a nice day	['gud', 'mrng', 'dear', 'hav', 'nice', 'day']
ham	Did u got that persons story	['u', 'got', 'persons', 'story']
ham	is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? 	['hamster', 'dead', 'hey', 'tmr', 'meet', '1pm', 'orchard', 'mrt', '']
ham	Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx	['hi', 'kate', 'evening', 'hope', 'see', 'tomorrow', 'bit', 'bloody', 'babyjontet', 'txt', 'back', 'u', 'xxx']
ham	Found it, ENC  &lt;#&gt; , where you at?	['found', 'enc', 'ltgt']
ham	I sent you  &lt;#&gt;  bucks	['sent', 'ltgt', 'bucks']
ham	Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx	['hello', 'darlin', 'ive', 'finished', 'college', 'txt', 'u', 'finish', 'u', 'love', 'kate', 'xxx']
ham	Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .	['account', 'refilled', 'successfully', 'inr', 'ltdecimalgt', 'keralacircle', 'prepaid', 'account', 'balance', 'rs', 'ltdecimalgt', 'transaction', 'id', 'kr', 'ltgt', '']
ham	Goodmorning sleeping ga.	['goodmorning', 'sleeping', 'ga']
ham	U call me alter at 11 ok.	['u', 'call', 'alter', '11', 'ok']
ham	Ü say until like dat i dun buy ericsson oso cannot oredi lar...	['ü', 'say', 'like', 'dat', 'dun', 'buy', 'ericsson', 'oso', 'cannot', 'oredi', 'lar']
ham	As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.	['entered', 'cabin', 'pa', 'said', 'happy', 'bday', 'boss', 'felt', 'special', 'askd', '4', 'lunch', 'lunch', 'invited', 'apartment', 'went']
ham	Aight yo, dats straight dogg	['aight', 'yo', 'dats', 'straight', 'dogg']
ham	You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill	['please', 'give', 'us', 'connection', 'today', 'ltdecimalgt', 'refund', 'bill']
ham	Both :) i shoot big loads so get ready!	['shoot', 'big', 'loads', 'get', 'ready']
ham	What's up bruv, hope you had a great break. Do have a rewarding semester.	['whats', 'bruv', 'hope', 'great', 'break', 'rewarding', 'semester']
ham	Home so we can always chat	['home', 'always', 'chat']
ham	K:)k:)good:)study well.	['kkgoodstudy', 'well']
ham	Yup... How ü noe leh...	['yup', 'ü', 'noe', 'leh']
ham	Sounds great! Are you home now?	['sounds', 'great', 'home']
ham	Finally the match heading towards draw as your prediction.	['finally', 'match', 'heading', 'towards', 'draw', 'prediction']
ham	Tired. I haven't slept well the past few nights.	['tired', 'havent', 'slept', 'well', 'past', 'nights']
ham	Easy ah?sen got selected means its good..	['easy', 'ahsen', 'got', 'selected', 'means', 'good']
ham	I have to take exam with march 3	['take', 'exam', 'march', '3']
ham	Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.	['yeah', 'think', 'use', 'gt', 'atm', 'register', 'sure', 'theres', 'anyway', 'help', 'let', 'know', 'sure', 'ready']
ham	Ok no prob. Take ur time.	['ok', 'prob', 'take', 'ur', 'time']
ham	There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..	['os', 'called', 'ubandu', 'run', 'without', 'installing', 'hard', 'diskyou', 'use', 'os', 'copy', 'important', 'files', 'system', 'give', 'repair', 'shop']
ham	Sorry, I'll call later	['sorry', 'ill', 'call', 'later']
ham	U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.	['u', 'say', 'leh', 'course', 'nothing', 'happen', 'lar', 'say', 'v', 'romantic', 'jus', 'bit', 'lor', 'thk', 'e', 'nite', 'scenery', 'nice', 'leh']
spam	500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18	['500', 'new', 'mobiles', '2004', 'must', 'go', 'txt', 'nokia', '89545', 'collect', 'todayfrom', '1', 'www4tcbiz', '2optout', '08718726270150gbpmtmsg18']
ham	Would really appreciate if you call me. Just need someone to talk to.	['would', 'really', 'appreciate', 'call', 'need', 'someone', 'talk']
spam	Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES	['u', 'meet', 'ur', 'dream', 'partner', 'soon', 'ur', 'career', '2', 'flyng', 'start', '2', 'find', 'free', 'txt', 'horo', 'followed', 'ur', 'star', 'sign', 'e', 'g', 'horo', 'aries']
ham	Hey company elama po mudyadhu.	['hey', 'company', 'elama', 'po', 'mudyadhu']
ham	Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .	['life', 'strict', 'teacher', 'bcoz', 'teacher', 'teaches', 'lesson', 'amp', 'conducts', 'exam', 'life', 'first', 'conducts', 'exam', 'amp', 'teaches', 'lessons', 'happy', 'morning', '']
ham	Dear good morning now only i am up	['dear', 'good', 'morning']
ham	Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.	['get', 'gandhipuram', 'walk', 'cross', 'cut', 'road', 'right', 'side', 'ltgt', 'street', 'road', 'turn', 'first', 'right']
ham	Dear we are going to our rubber place	['dear', 'going', 'rubber', 'place']
ham	Sorry battery died, yeah I'm here	['sorry', 'battery', 'died', 'yeah', 'im']
ham	Yes:)here tv is always available in work place..	['yeshere', 'tv', 'always', 'available', 'work', 'place']
spam	Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence	['text', 'meet', 'someone', 'sexy', 'today', 'u', 'find', 'date', 'even', 'flirt', 'u', 'join', '4', '10p', 'reply', 'name', 'age', 'eg', 'sam', '25', '18', 'msg', 'recdthirtyeight', 'pence']
ham	I have printed it oh. So  &lt;#&gt;  come upstairs	['printed', 'oh', 'ltgt', 'come', 'upstairs']
ham	Or ill be a little closer like at the bus stop on the same street	['ill', 'little', 'closer', 'like', 'bus', 'stop', 'street']
ham	Where are you?when wil you reach here?	['youwhen', 'wil', 'reach']
ham	New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!	['new', 'theory', 'argument', 'wins', 'situation', 'loses', 'person', 'dont', 'argue', 'ur', 'friends', 'kick', 'amp', 'say', 'im', 'always', 'correct']
spam	U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597	['u', '447801259231', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'ufind', 'rreveal', 'thinks', 'ur', 'specialcall', '09058094597']
ham	Tomarrow final hearing on my laptop case so i cant.	['tomarrow', 'final', 'hearing', 'laptop', 'case', 'cant']
ham	PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx	['pleassssssseeeeee', 'tel', 'v', 'avent', 'done', 'sportsx']
ham	Okay. No no, just shining on. That was meant to be signing, but that sounds better.	['okay', 'shining', 'meant', 'signing', 'sounds', 'better']
ham	Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...	['although', 'told', 'u', 'dat', 'im', 'baig', 'face', 'watches', 'really', 'like', 'e', 'watch', 'u', 'gave', 'cos', 'fr', 'u', 'thanx', '4', 'everything', 'dat', 'uve', 'done', 'today', 'im', 'touched']
ham	U don't remember that old commercial?	['u', 'dont', 'remember', 'old', 'commercial']
ham	Too late. I said i have the website. I didn't i have or dont have the slippers	['late', 'said', 'website', 'didnt', 'dont', 'slippers']
ham	I asked you to call him now ok	['asked', 'call', 'ok']
ham	Kallis wont bat in 2nd innings.	['kallis', 'wont', 'bat', '2nd', 'innings']
ham	It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.	['didnt', 'work', 'oh', 'ok', 'goodnight', 'ill', 'fix', 'ready', 'time', 'wake', 'dearly', 'missed', 'good', 'night', 'sleep']
spam	Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16	['congratulations', 'ur', 'awarded', '500', 'cd', 'vouchers', '125gift', 'guaranteed', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']
ham	Ranjith cal drpd Deeraj and deepak 5min hold	['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', '5min', 'hold']
ham	Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.	['wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'seriously', 'coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']
ham	What you doing?how are you?	['doinghow']
ham	Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.	['ups', '3days', 'also', 'shipping', 'company', 'takes', '2wks', 'way', 'usps', 'takes', 'week', 'gets', 'lag', 'may', 'bribe', 'nipost', 'get', 'stuff']
ham	I'm back, lemme know when you're ready	['im', 'back', 'lemme', 'know', 'youre', 'ready']
ham	Don't necessarily expect it to be done before you get back though because I'm just now headin out	['dont', 'necessarily', 'expect', 'done', 'get', 'back', 'though', 'im', 'headin']
ham	Mmm so yummy babe ... Nice jolt to the suzy	['mmm', 'yummy', 'babe', 'nice', 'jolt', 'suzy']
